modificado,nombre,pagina,tipo,kb,link,disponible
2022-02-21 09:34:44-04:00,Nota Metodológica Consideraciones en la compilación del IPC del mes de marzo de 2020,Información Técnica,pdf,42.12,https://nube.ine.gob.bo/index.php/s/AB47mavSSENzjvV/download,True
2022-02-21 09:35:14-04:00,Nota Metodológica Consideraciones en la compilación del IPC del mes de abril de 2020,Información Técnica,pdf,161.52,https://nube.ine.gob.bo/index.php/s/t1RaqxEC1HtZHoR/download,True
2022-02-21 09:36:34-04:00,BASE – 2007 Metodología del Índice de Precios al Consumidor,Información Técnica,pdf,794.42,https://nube.ine.gob.bo/index.php/s/vXZZorVVkrmkbB6/download,True
2022-02-21 09:37:57-04:00,Productos que salen e ingresan al IPC,Información Técnica,pdf,1546.14,https://nube.ine.gob.bo/index.php/s/5gRz3mcZyNnHAoM/download,True
2022-02-21 09:39:53-04:00,BASE – 1991 Metodología del Índice de Precios al Consumidor,Información Técnica,pdf,18146.87,https://nube.ine.gob.bo/index.php/s/ssl3bewkmqWDmjw/download,True
2022-02-26 16:48:28-04:00,BOLETÍN ESTADÍSTICO COMEX ENERO 2022,Saldo Comercial,pdf,7085.84,https://nube.ine.gob.bo/index.php/s/mjfan2ZsjKM3gS9/download,True
2022-03-08 16:34:03-04:00,Decreto Supremo N° 4664 (Financiamiento para consultorías – 27/01/2022). Descargar,Marco legal,pdf,140.05,https://nube.ine.gob.bo/index.php/s/oorhc3p8MouGMpc/download,True
2022-03-14 23:34:24-04:00,BOLETÍN ESTADÍSTICO PRECIOS INTERNACIONALES FEBRERO DE 2022,Precios Internacionales,pdf,7641.29,https://nube.ine.gob.bo/index.php/s/NgiXdu6Sl6Tg9RG/download,True
2022-03-18 16:13:22-04:00,NNUU Principios y Recomendaciones Censos de Población y Habitación,Lineamientos internacionales,pdf,2295.99,https://nube.ine.gob.bo/index.php/s/6mdXN2AN9YkAIqR/download,True
2022-03-18 16:13:22-04:00,Nota Técnica UNFPA LAC – Documento guía sobre el aseguramiento de la calidad censal-1,Lineamientos internacionales,pdf,667.39,https://nube.ine.gob.bo/index.php/s/8h6Q4VEWvuJCeHv/download,True
2022-03-18 16:13:22-04:00,CEPAL UNFPA Guía calidad datos censales,Lineamientos internacionales,pdf,1602.55,https://nube.ine.gob.bo/index.php/s/Dd4sXCcQ4o7OSK7/download,True
2022-03-21 11:51:13-04:00,Diapositivas sincronizadas para curso de capacitación de Actualizadores – Monitores. Descargar,Manuales,pdf,5540.67,https://nube.ine.gob.bo/index.php/s/1S7g89sRh005QHp/download,True
2022-03-21 11:51:41-04:00,Manual de Capacitación para Capacitadores. Descargar,Manuales,pdf,1817.98,https://nube.ine.gob.bo/index.php/s/oN6EpLkB7hLRzWt/download,True
2022-03-21 11:57:54-04:00,Plan de Curso para Capacitación de Actualizadores y Supervisores. Descargar,Manuales,pdf,844.46,https://nube.ine.gob.bo/index.php/s/x3pha4YbCTrHk2s/download,True
2022-03-21 12:00:17-04:00,Manual para la Actualización Cartográfica Estadística (ACE). Descargar,Manuales,pdf,6807.28,https://nube.ine.gob.bo/index.php/s/FVOThRzqBcqsLT3/download,True
2022-03-22 08:41:20-04:00,Censo 2001,Cuestionarios censales,pdf,422.81,https://nube.ine.gob.bo/index.php/s/JB7MOPowS2HNUji/download,True
2022-03-23 16:43:14-04:00,Descargar – Acta para la conformación de la Comisión Internacional de Alto Nivel Censo de Población y Vivienda 2022,Comisión Internacional,pdf,1189.86,https://nube.ine.gob.bo/index.php/s/sdAUW9ia7Rn969k/download,True
2022-03-29 09:39:49-04:00,Prueba anticipada para todos (previo a la capacitación). Descargar,Manuales,pdf,1150.65,https://nube.ine.gob.bo/index.php/s/Y2wc0E5cOTWiago/download,True
2022-03-29 09:42:37-04:00,Prueba Final actualizadora o actualizador (2do día). Descargar,Manuales,pdf,679.25,https://nube.ine.gob.bo/index.php/s/Eyo5M2i5WZONWxw/download,True
2022-03-29 09:44:32-04:00,Prueba Final supervisora o supervisor de brigada (2do día). Descargar,Manuales,pdf,673.68,https://nube.ine.gob.bo/index.php/s/sxqgh4YOpXSVJTi/download,True
2022-03-29 09:47:33-04:00,Prueba Final Técnicos monitor y supervisor de monitor departamental (2do día). Descargar,Manuales,pdf,590.22,https://nube.ine.gob.bo/index.php/s/Ks8u8cbEZHSvZ2D/download,True
2022-03-30 18:32:12-04:00,BOLETÍN ESTADÍSTICO COMEX FEBRERO 2022,Saldo Comercial,pdf,6370.5,https://nube.ine.gob.bo/index.php/s/g0ayO4ZCFDNtIcd/download,True
2022-03-31 16:45:00-04:00,SALARIOS Y REMUNERACIONES DEL SECTOR PÚBLICO DICIEMBRE DE 2021,"Salarios, Remuneraciones y Empleo Sector Público",pdf,3854.13,https://nube.ine.gob.bo/index.php/s/XZ01uiKn068Ffqw/download,False
2022-03-31 16:45:00-04:00,SALARIOS Y REMUNERACIONES DEL SECTOR PRIVADO IV TRIMESTRE 2021,"Salarios, Remuneraciones y Empleo de los Asalariados en el Sector Privado",pdf,2807.49,https://nube.ine.gob.bo/index.php/s/kzZe4lMQtFI33bc/download,False
2022-04-12 09:13:58-04:00,Nota Metodológica,Información Técnica,pdf,1062.35,https://nube.ine.gob.bo/index.php/s/2oi3vOFBP5uIoGH/download,True
2022-04-12 09:48:28-04:00,Ficha Técnica,Información Técnica,pdf,460.38,https://nube.ine.gob.bo/index.php/s/XcfoNt1ENiLIysB/download,True
2022-04-12 12:05:56-04:00,BOLETÍN ESTADÍSTICO PRECIOS INTERNACIONALES MARZO DE 2022,Precios Internacionales,pdf,7644.62,https://nube.ine.gob.bo/index.php/s/jFSP3VY4ARO1OVc/download,True
2022-04-25 09:37:08-04:00,SUNyiAIjG4jBWmD,Cuestionarios censales,pdf,534.86,https://nube.ine.gob.bo/index.php/s/SUNyiAIjG4jBWmD/download,True
2022-04-26 11:33:09-04:00,IPP Nota Metodológica,Información Técnica,pdf,1485.06,https://nube.ine.gob.bo/index.php/s/vv0cXrnENMUpZys/download,True
2022-04-26 11:34:28-04:00,IPP Ficha Técnica,Información Técnica,pdf,454.92,https://nube.ine.gob.bo/index.php/s/qcuWPUcJiaLRxEe/download,True
2022-04-29 21:21:27-04:00,BOLETÍN ESTADÍSTICO COMEX MARZO 2022,Saldo Comercial,pdf,6076.52,https://nube.ine.gob.bo/index.php/s/To0kIjRbkpCIFTO/download,True
2022-04-29 21:32:12-04:00,BOLETÍN ESTADÍSTICO ENCUESTA CONTINUA DE EMPLEO ECE 1T-2022,Boletines Estadísticos,pdf,3576.61,https://nube.ine.gob.bo/index.php/s/OA0nU66HclPAad5/download,True
2022-05-06 16:39:13-04:00,BOLETÍN ESTADÍSTICO PRODUCTO INTERNO BRUTO (PIB) ANUAL NACIONAL 2021,Introducción,pdf,3251.69,https://nube.ine.gob.bo/index.php/s/YwB4wb1MTzqjmTh/download,False
2022-05-12 10:02:26-04:00,BOLETÍN ESTADÍSTICO PRECIOS INTERNACIONALES ABRIL DE 2022,Precios Internacionales,pdf,7661.82,https://nube.ine.gob.bo/index.php/s/8AJsbafx3AVj6xP/download,True
2022-05-30 10:55:58-04:00,Cuestionario v1,Información técnica,pdf,1094.81,https://nube.ine.gob.bo/index.php/s/pR1Negja4OYwDs3/download,True
2022-05-30 10:56:03-04:00,Cuestionario v2,Información técnica,pdf,1123.94,https://nube.ine.gob.bo/index.php/s/EOPNOCFpA0pMHXA/download,True
2022-05-30 10:56:05-04:00,Cuestionario v3,Información técnica,pdf,910.62,https://nube.ine.gob.bo/index.php/s/9Kih4UJn3uliWWc/download,True
2022-05-30 10:56:06-04:00,Cuestionario v4,Información técnica,pdf,1459.56,https://nube.ine.gob.bo/index.php/s/c4uiUbYkxEKTIpy/download,True
2022-05-30 10:56:08-04:00,Cuestionario v5,Información técnica,pdf,1185.58,https://nube.ine.gob.bo/index.php/s/uNC5ZvfZNQm9561/download,True
2022-05-30 10:56:09-04:00,Cuestionario v6,Información técnica,pdf,734.66,https://nube.ine.gob.bo/index.php/s/StcxpgOzbYleZtr/download,True
2022-05-30 10:56:11-04:00,Cuestionario v7,Información técnica,pdf,579.09,https://nube.ine.gob.bo/index.php/s/BXu6mFUkeTya9i9/download,True
2022-05-30 11:00:23-04:00,Nota técnica 01/2020,Información técnica,pdf,249.42,https://nube.ine.gob.bo/index.php/s/dTnMs28kzDR5j71/download,True
2022-05-30 11:00:24-04:00,Nota técnica 02/2020,Información técnica,pdf,351.54,https://nube.ine.gob.bo/index.php/s/GUemJuG9t2UVHvu/download,True
2022-05-30 11:00:25-04:00,Nota técnica 03/2020,Información técnica,pdf,211.06,https://nube.ine.gob.bo/index.php/s/hhlXc0qrp9OpZoN/download,True
2022-05-30 17:18:59-04:00,BOLETÍN ESTADÍSTICO COMEX ABRIL 2022,Saldo Comercial,pdf,6074.43,https://nube.ine.gob.bo/index.php/s/oCsLvRepyB7EyRj/download,True
2022-06-13 14:36:37-04:00,BOLETÍN ESTADÍSTICO PRECIOS INTERNACIONALES MAYO DE 2022,Precios Internacionales,pdf,7689.94,https://nube.ine.gob.bo/index.php/s/mjRJuGYj7g3TJax/download,True
2022-06-30 09:45:07-04:00,Diseño muestral v3,Información técnica,pdf,1764.14,https://nube.ine.gob.bo/index.php/s/u4InIqsjPVsahrQ/download,True
2022-07-01 10:22:15-04:00,Descarga el Protocolo de inclusión de temáticas y/o preguntas,pre-etapaPrecensal-cuestionario-cuestionarioCensal,pdf,734.6,https://nube.ine.gob.bo/index.php/s/1Qn9BPIUcTFxCnC/download,True
2022-07-02 15:36:56-04:00,BOLETÍN ESTADÍSTICO COMEX MAYO 2022,Saldo Comercial,pdf,6204.8,https://nube.ine.gob.bo/index.php/s/SLfM8OEfs7pQHnT/download,True
2022-07-12 16:17:46-04:00,BOLETÍN ESTADÍSTICO PRECIOS INTERNACIONALES JUNIO DE 2022,Precios Internacionales,pdf,7736.95,https://nube.ine.gob.bo/index.php/s/CobPN7QmudEJhzs/download,True
2022-07-18 11:10:32-04:00,x6mwxB1S99v8Mnu,Cuestionarios censales,pdf,2177.07,https://nube.ine.gob.bo/index.php/s/x6mwxB1S99v8Mnu/download,True
2022-07-18 11:10:58-04:00,pCKb5da4y8bLFFy,Cuestionarios censales,pdf,897.34,https://nube.ine.gob.bo/index.php/s/pCKb5da4y8bLFFy/download,True
2022-07-18 11:14:42-04:00,HRMvx0IqW5nXaWB,Cuestionarios censales,pdf,376.73,https://nube.ine.gob.bo/index.php/s/HRMvx0IqW5nXaWB/download,True
2022-07-29 10:21:12-04:00,BOLETÍN ESTADÍSTICO COMEX JUNIO 2022,Saldo Comercial,pdf,5977.36,https://nube.ine.gob.bo/index.php/s/532NkdUxRrIZYbZ/download,True
2022-07-29 18:31:17-04:00,SALARIOS Y REMUNERACIONES DEL SECTOR PÚBLICO MARZO DE 2022,"Salarios, Remuneraciones y Empleo Sector Público",pdf,3060.39,https://nube.ine.gob.bo/index.php/s/ZQbiptUSRMQqi1h/download,False
2022-08-11 16:38:57-04:00,SALARIOS Y REMUNERACIONES DEL SECTOR PRIVADO I TRIMESTRE 2022,"Salarios, Remuneraciones y Empleo de los Asalariados en el Sector Privado",pdf,4654.76,https://nube.ine.gob.bo/index.php/s/dopg4A5mpg3D9b5/download,False
2022-08-12 15:42:34-04:00,Descarga el acta de conclusiones,Mesas Técnicas del Proceso Censal,pdf,394.19,https://nube.ine.gob.bo/index.php/s/iqAXWQWUXo0lQc5/download,True
2022-08-12 16:51:58-04:00,BOLETÍN ESTADÍSTICO PRECIOS INTERNACIONALES JULIO DE 2022,Precios Internacionales,pdf,7317.21,https://nube.ine.gob.bo/index.php/s/2UkqpgP81twSK8Y/download,True
2022-08-24 13:57:57-04:00,NACIONES UNIDAS – Objetivos de Desarrollo Sostenible (Resolución aprobada),Lineamientos internacionales,pdf,448.54,https://nube.ine.gob.bo/index.php/s/lGIwqEPaSMveYjB/download,True
2022-08-24 13:58:13-04:00,BOLIVIA – Plan de Desarrollo Económico y Social 2021-2025,Lineamientos internacionales,pdf,17895.44,https://nube.ine.gob.bo/index.php/s/GunOtNHxmjK8ceW/download,True
2022-08-25 16:06:24-04:00,CEPAL – Consenso de Montevideo – Indicadores Propuestos,Lineamientos internacionales,pdf,1051.7,https://nube.ine.gob.bo/index.php/s/RApLPwUSjGn1p9N/download,True
2022-08-25 16:06:24-04:00,"CEPAL Los censos de la ronda 2020: desafíos ante la Agenda 2030 para el Desarrollo Sostenible, los Objetivos de Desarrollo Sostenible y el Consenso de Montevideo sobre Población y Desarrollo",Lineamientos internacionales,pdf,1270.58,https://nube.ine.gob.bo/index.php/s/tru0IkbSmIXqVMq/download,True
2022-08-29 20:53:48-04:00,BOLETÍN ESTADÍSTICO COMEX JULIO 2022,Saldo Comercial,pdf,6551.2,https://nube.ine.gob.bo/index.php/s/gs7pgDEANXyCKC3/download,True
2022-08-30 15:10:58-04:00,OIT – Preguntas modelo sobre características económicas para los censos de población (2020),Lineamientos internacionales,pdf,1599.77,https://nube.ine.gob.bo/index.php/s/0vGX9xpoNDdVXkS/download,True
2022-08-30 15:10:58-04:00,OIT – Guía Rápida para la medición de las características económicas en el censo de población (2019),Lineamientos internacionales,pdf,3119.39,https://nube.ine.gob.bo/index.php/s/4cRwHqMnMrzdvxP/download,True
2022-08-30 15:10:58-04:00,OIT – 19° Conferencia Internacional de Estadísticos del Trabajo (2013),Lineamientos internacionales,pdf,1036.33,https://nube.ine.gob.bo/index.php/s/js48yU9Joymx6Hi/download,True
2022-08-31 00:39:34-04:00,Descarga el acta de conclusiones,Mesas Técnicas del Proceso Censal,pdf,270.14,https://nube.ine.gob.bo/index.php/s/wZ0L5Xtk7u2yeHc/download,True
2022-08-31 00:39:36-04:00,Descarga el acta de conclusiones,Mesas Técnicas del Proceso Censal,pdf,556.13,https://nube.ine.gob.bo/index.php/s/8TDAoapyxCpvJIO/download,True
2022-08-31 00:39:38-04:00,Descarga el acta de conclusiones,Mesas Técnicas del Proceso Censal,pdf,331.89,https://nube.ine.gob.bo/index.php/s/HMAHAm6AG7867b6/download,True
2022-08-31 00:39:40-04:00,Descarga el acta de conclusiones,Mesas Técnicas del Proceso Censal,pdf,390.82,https://nube.ine.gob.bo/index.php/s/9v0j3IQIMhTQ5Fj/download,True
2022-08-31 00:39:40-04:00,Descarga el acta de conclusiones,Mesas Técnicas del Proceso Censal,pdf,395.59,https://nube.ine.gob.bo/index.php/s/iBiOotyZXeGlDNJ/download,True
2022-08-31 00:39:42-04:00,Descarga el acta de conclusiones,Mesas Técnicas del Proceso Censal,pdf,320.34,https://nube.ine.gob.bo/index.php/s/QtC27qB79BKIR6g/download,True
2022-08-31 00:39:46-04:00,Descarga el acta de conclusiones,Mesas Técnicas del Proceso Censal,pdf,366.64,https://nube.ine.gob.bo/index.php/s/8dbeanSPy1Pyu8l/download,True
2022-08-31 20:51:21-04:00,Decreto Supremo N° 4760 (13/07/2022). Descargar,Marco legal,pdf,622.66,https://nube.ine.gob.bo/index.php/s/i5KW1HLL5YUSfEd/download,True
2022-09-01 08:36:08-04:00,"Detalle de secciones, variables y categorías por censo, 1900 – 2012 y preguntas del Cuestionario Censal preliminar",Instituto Abierto,pdf,1454.05,https://nube.ine.gob.bo/index.php/s/dr6i0RSBK0ohbdu/download,False
2022-09-01 12:32:50-04:00,hkFvCtDPbelsrDd,Cuestionarios censales,pdf,1806.86,https://nube.ine.gob.bo/index.php/s/hkFvCtDPbelsrDd/download,True
2022-09-12 09:56:28-04:00,BOLETÍN ESTADÍSTICO PRECIOS INTERNACIONALES AGOSTO DE 2022,Precios Internacionales,pdf,7826.21,https://nube.ine.gob.bo/index.php/s/3wembTeVDR1OR7X/download,True
2022-09-30 19:22:02-04:00,SALARIOS Y REMUNERACIONES DEL SECTOR PÚBLICO JUNIO DE 2022,"Salarios, Remuneraciones y Empleo Sector Público",pdf,3474.47,https://nube.ine.gob.bo/index.php/s/oNVNMEXdOUsDGZe/download,False
2022-09-30 21:14:46-04:00,BOLETÍN ESTADÍSTICO COMEX AGOSTO 2022,Saldo Comercial,pdf,6289.89,https://nube.ine.gob.bo/index.php/s/CsV3zxp8fXR2b17/download,True
2022-10-12 12:01:01-04:00,BOLETÍN ESTADÍSTICO PRECIOS INTERNACIONALES SEPTIEMBRE DE 2022,Precios Internacionales,pdf,7848.21,https://nube.ine.gob.bo/index.php/s/kPHKIa6C8a9pByD/download,True
2022-10-19 11:00:14-04:00,"NNUU Principios y Recomendaciones Censos de Población y Habitación (rev3, versión en ingles)",Lineamientos internacionales,pdf,2397.94,https://nube.ine.gob.bo/index.php/s/R0CUte2o0GXJ8YK/download,True
2022-10-19 11:00:14-04:00,UNFPA CEPAL Aspectos conceptuales censos,Lineamientos internacionales,pdf,8433.16,https://nube.ine.gob.bo/index.php/s/zxHw0qCt3pdrnRn/download,True
2022-11-08 16:25:18-04:00,BOLETÍN ESTADÍSTICO ENCUESTA CONTINUA DE EMPLEO ECE 3T-2022,Boletines Estadísticos,pdf,4759.27,https://nube.ine.gob.bo/index.php/s/mhMIWqHoDO7cYoe/download,True
2022-11-08 16:25:34-04:00,BOLETÍN ESTADÍSTICO COMEX SEPTIEMBRE 2022,Saldo Comercial,pdf,6591.98,https://nube.ine.gob.bo/index.php/s/5SHHxbcb9NWVnyi/download,True
2022-11-08 20:01:56-04:00,EXPORTACIONES 2020,Exportaciones,spreadsheet,4156.27,https://nube.ine.gob.bo/index.php/s/LkvusI5cnCIsBtE/download,True
2022-11-08 20:01:56-04:00,EXPORTACIONES RITEX 2020,Exportaciones,spreadsheet,35.82,https://nube.ine.gob.bo/index.php/s/vXSvsGIIMqoA1FY/download,True
2022-11-08 20:02:02-04:00,IMPORTACIONES 2020,Importaciones,spreadsheet,54762.35,https://nube.ine.gob.bo/index.php/s/JuvhMH4gAswGivq/download,True
2022-11-09 08:32:10-04:00,Resultados expresiones de interés,Expresiones de interés,pdf,649.8,https://nube.ine.gob.bo/index.php/s/5vOOsobtRIU5GuX/download,True
2022-11-14 15:59:29-04:00,BOLETÍN ESTADÍSTICO PRECIOS INTERNACIONALES OCTUBRE DE 2022,Precios Internacionales,pdf,7872.53,https://nube.ine.gob.bo/index.php/s/KSWwCH9QPZrUi2w/download,True
2022-11-28 15:31:49-04:00,Resultados expresiones de interés,Expresiones de interés,pdf,107.6,https://nube.ine.gob.bo/index.php/s/1lItI2OFUTDpQNu/download,True
2022-11-30 20:43:44-04:00,IMPORTACIONES RITEX 2018,Importaciones,spreadsheet,66.88,https://nube.ine.gob.bo/index.php/s/ayqstdwpc83uEXp/download,True
2022-11-30 20:43:44-04:00,IMPORTACIONES RITEX 2017,Importaciones,spreadsheet,90.94,https://nube.ine.gob.bo/index.php/s/okLqyzFXFmLk1a6/download,True
2022-11-30 20:43:44-04:00,IMPORTACIONES RITEX 2020,Importaciones,spreadsheet,56.93,https://nube.ine.gob.bo/index.php/s/rzKXtsYeV2ZBXfH/download,True
2022-11-30 20:43:44-04:00,IMPORTACIONES RITEX 2019,Importaciones,spreadsheet,65.64,https://nube.ine.gob.bo/index.php/s/x60Z6gWzbn5A7SO/download,True
2022-12-02 12:10:53-04:00,BOLETÍN ESTADÍSTICO COMEX OCTUBRE 2022,Saldo Comercial,pdf,6636.86,https://nube.ine.gob.bo/index.php/s/mY8jt0lEzzhhafy/download,True
2022-12-06 14:42:37-04:00,Decreto Supremo N° 4824 (12/11/2022). Descargar,Marco legal,pdf,14.91,https://nube.ine.gob.bo/index.php/s/6T58LFvdiWJgnan/download,True
2022-12-14 08:19:24-04:00,BOLETÍN ESTADÍSTICO PRECIOS INTERNACIONALES NOVIEMBRE DE 2022,Precios Internacionales,pdf,7836.91,https://nube.ine.gob.bo/index.php/s/R5Lh0FOUKNzFKBi/download,True
2022-12-28 09:33:04-04:00,SALARIOS Y REMUNERACIONES DEL SECTOR PRIVADO II TRIMESTRE 2022,"Salarios, Remuneraciones y Empleo de los Asalariados en el Sector Privado",pdf,2920.84,https://nube.ine.gob.bo/index.php/s/tlzvURbR8mKjk8s/download,False
2022-12-29 14:04:57-04:00,Indicadores de COMEX – Jose Durán et al,Nota Metodológica,pdf,774.99,https://nube.ine.gob.bo/index.php/s/xPI387HE2y19bP9/download,True
2022-12-29 14:05:14-04:00,Números índices – Federico Dorin et al,Nota Metodológica,pdf,3134.7,https://nube.ine.gob.bo/index.php/s/KhMouwzfb9Jp03k/download,True
2022-12-29 14:05:33-04:00,Export and import price index manual – FMI,Nota Metodológica,pdf,5969.21,https://nube.ine.gob.bo/index.php/s/jquc6rHeV4d5Z8G/download,True
2022-12-29 15:25:28-04:00,SALARIOS Y REMUNERACIONES DEL SECTOR PRIVADO III TRIMESTRE 2022,"Salarios, Remuneraciones y Empleo de los Asalariados en el Sector Privado",pdf,3191.19,https://nube.ine.gob.bo/index.php/s/deLJWV7voCzfy3u/download,False
2023-01-03 17:15:47-04:00,BOLETÍN ESTADÍSTICO COMEX NOVIEMBRE 2022,Saldo Comercial,pdf,6492.45,https://nube.ine.gob.bo/index.php/s/tdpVbxAo7V0QwaF/download,True
2023-01-04 11:42:14-04:00,Reporte 2022,Información estadística,spreadsheet,132.77,https://nube.ine.gob.bo/index.php/s/vm8san2SjGNnnzH/download,True
2023-01-06 17:10:27-04:00,SALARIOS Y REMUNERACIONES DEL SECTOR PÚBLICO SEPTIEMBRE DE 2022,"Salarios, Remuneraciones y Empleo Sector Público",pdf,2470.78,https://nube.ine.gob.bo/index.php/s/17inDGNsNA0j03R/download,False
2023-01-11 15:44:22-04:00,Descargar,pre-alianzas-convenios,pdf,1007.05,https://nube.ine.gob.bo/index.php/s/dpIjhxvUI8LSyY9/download,True
2023-01-12 08:22:58-04:00,BOLETÍN ESTADÍSTICO PRECIOS INTERNACIONALES DICIEMBRE DE 2022,Precios Internacionales,pdf,7309.26,https://nube.ine.gob.bo/index.php/s/3fCTQak5tNMqocy/download,True
2023-01-16 09:15:28-04:00,Descargar,pre-alianzas-convenios,pdf,1036.34,https://nube.ine.gob.bo/index.php/s/Z8G6lpegbT57kHM/download,True
2023-01-20 19:28:36-04:00,Descarga el acta de conclusiones,Mesas Técnicas del Proceso Censal,pdf,358.78,https://nube.ine.gob.bo/index.php/s/h7GyF4oELdNodgp/download,True
2023-01-20 19:28:36-04:00,Descarga el acta de conclusiones,Mesas Técnicas del Proceso Censal,pdf,263.29,https://nube.ine.gob.bo/index.php/s/wIT5eXHXnrsBTzw/download,True
2023-01-20 19:32:50-04:00,Descarga el acta de conclusiones,Mesas Técnicas del Proceso Censal,pdf,335.77,https://nube.ine.gob.bo/index.php/s/rICk8Ums39ZqDoe/download,True
2023-01-26 13:33:14-04:00,Descargar,pre-alianzas-convenios,pdf,1064.19,https://nube.ine.gob.bo/index.php/s/FsJ3nibTrTqurBc/download,True
2023-01-26 13:33:40-04:00,Descargar,pre-alianzas-convenios,pdf,1533.55,https://nube.ine.gob.bo/index.php/s/zKXu3GNufJFlS0r/download,True
2023-01-26 14:26:10-04:00,Descargar,pre-alianzas-convenios,pdf,1059.36,https://nube.ine.gob.bo/index.php/s/GQt8h37q8t4RsXf/download,True
2023-01-26 14:26:30-04:00,Descargar,pre-alianzas-convenios,pdf,1074.65,https://nube.ine.gob.bo/index.php/s/8h8o0cpVzFyQiLH/download,True
2023-01-26 14:26:44-04:00,Descargar,pre-alianzas-convenios,pdf,1539.54,https://nube.ine.gob.bo/index.php/s/YisUqdua8zpodLX/download,True
2023-02-06 09:02:16-04:00,Descargar,pre-alianzas-convenios,pdf,1643.79,https://nube.ine.gob.bo/index.php/s/0E9khcHl5jnVpqB/download,True
2023-02-06 14:30:08-04:00,Descargar,pre-alianzas-convenios,pdf,1417.08,https://nube.ine.gob.bo/index.php/s/ExHhhQILYZMblcb/download,True
2023-02-06 14:33:46-04:00,Descargar,pre-alianzas-convenios,pdf,1288.65,https://nube.ine.gob.bo/index.php/s/1lBiOPUA41HJhhj/download,True
2023-02-06 14:33:58-04:00,Descargar,pre-alianzas-convenios,pdf,1408.36,https://nube.ine.gob.bo/index.php/s/YiNrdKH0PaIxMUn/download,True
2023-02-06 14:34:08-04:00,Descargar,pre-alianzas-convenios,pdf,1291.41,https://nube.ine.gob.bo/index.php/s/3wnYUf7bulUpMLN/download,True
2023-02-06 14:34:56-04:00,Descargar,pre-alianzas-convenios,pdf,1431.22,https://nube.ine.gob.bo/index.php/s/jLOcxSi3iFG3jpl/download,True
2023-02-06 14:35:08-04:00,Descargar,pre-alianzas-convenios,pdf,945.19,https://nube.ine.gob.bo/index.php/s/4kFmwUND1nR4SH5/download,True
2023-02-06 14:35:20-04:00,Descargar,pre-alianzas-convenios,pdf,1317.93,https://nube.ine.gob.bo/index.php/s/N1oVcUPJev35FYn/download,True
2023-02-06 14:35:46-04:00,Descargar,pre-alianzas-convenios,pdf,772.2,https://nube.ine.gob.bo/index.php/s/3S7ejgiD67VzIqU/download,True
2023-02-06 14:36:46-04:00,Descargar,pre-alianzas-convenios,pdf,1357.51,https://nube.ine.gob.bo/index.php/s/5ancLvXyxwmMSh5/download,True
